Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std,Suggestions,strengths
398,fSA1D3UBsXUGso0Sj5Acig,T cup,4495 Dunbar Street,Vancouver,BC,V6S 2G4,49.2463585,-123.1855645,3.0,12,1,"Coffee & Tea, Restaurants, Bubble Tea, Food, Cafes",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8071585,2.6744432000000002,0.0,2.5610787999999998,2.727859,4.812342,3.9227230000000004,0.0,2.9819095,0.0,0.0,4.7496552,4.306066,0.0,3.488778,0.0,0.0,0.0,0.0,0.0,,2.7998970410000004,2.5610787999999998,2.727859,3.571158067,3.761207333,3.0842400480000003,0,17,3,5,9,3,0,0,0,0,0,0,0,0,0,1,16,0,3,5,1,1,0,6,0,0,3,1,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1583805,0.0,0.21254344,1.2087047,0.0,0.0,0,1.1069262,0.0,0.0,0.07228053,0.0,0.0,0.5147867,0.0,0.0,0.0,0.0,0.0,"And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types black tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","In terms of tea ingredients. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types  was/were more popular than other shops! "
399,4ssxUxP_KQA5o-vuR6RWIg,Teapioca Lounge,"1700 W Parmer Ln, Ste 210",Austin,TX,78727,30.4131446,-97.68791064,4.0,540,1,"Food, Coffee & Tea, Bubble Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-16:0,78.0,4.6581764,4.3702197,3.7988203,0.0,3.8355107000000004,2.944037,3.9056453999999996,4.587202,0.0,3.8578305,3.4669466,4.1000757000000005,3.907928,4.141430000000001,3.3412285,4.169697,0.0,4.2758937,4.099919,0.0,4.228366,4.119822,3.1430094,4.2423954,0.0,4.3595805,4.5095160000000005,4.1405935,4.429753,4.3785946639999995,3.48471405,3.907928,4.141430000000001,4.173077203,4.174544126,4.04338134,72,308,28,89,538,180,14,52,6,0,1,4,4,2,0,14,294,86,28,89,22,21,0,166,293,0,79,100,3,15,0,21,9,26,6,0.42052448,0.4882308,0.82665557,0.0,0.0,0.7746306,0.6809416,0.10878086,0.0,1.1416589,1.3197796,0.97747976,0.92943203,1.0226568,1.1636872,0.9723708000000001,0,0.85619676,1.0068631,0.0,0.9210961999999999,0.8882904,1.3076835,0.8560866,0.0,0.7720315,0.51975936,0.84975356,0.42641473,"You need to improve your ambiance. The noise level may larger than other shops, consider reduce them.We suggest you change your open hour. In terms of tea type, we found that the following tea types oolong tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. Tora in the tea is delicious. In the tea type aspect, we found that the following tea types green tea, black tea, matcha tea, jasmine tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
400,XdA4-8m2bB0KEHebf6KfbA,Skinnidip,2230 W Burnside St,Portland,OR,97210,45.523182,-122.6978267,3.5,88,0,"Food, Bubble Tea, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,None,TRUE,None,TRUE,None,None,None,None,None,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84.0,4.93312,4.5382204,0.0,0.0,0.0,0.0,3.4480217000000004,4.217189,0.0,2.1751169999999997,4.876748,0.0,3.887943,3.0601968999999998,3.6500227,4.2004209999999995,0.0,0.0,2.826709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7356702,3.5259324999999997,3.887943,3.0601968999999998,2.826709,,3.60729032,2,2,11,20,3,0,1,1,0,0,0,0,6,1,0,1,1,0,11,20,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0569377,0.0,0.0,0.0,0.0,0.0,0.5575879,1.260204,1.0812123,0.7452245,0,0.0,1.4832718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Some people complained about your desserts, we suggest pay more attention on your desserts. The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The price you set are reasonable, customers praise the price a lot. Has free WiFi is great for improving the rating of reviews, keep going! "
401,9J479DEA3meQbkvcpSNogQ,JuicyPot,5206 W Colonial Dr,Orlando,FL,32808,28.551985499999997,-81.450687,5.0,68,1,"Cajun/Creole, Seafood, Hot Pot, Restaurants, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,FALSE,None,TRUE,None,TRUE,FALSE,None,quiet,beer_and_wine,TRUE,TRUE,"{touristy: False, hipster: None, romantic: None, divey: None, intimate: None, trendy: True, upscale: None, classy: None, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,TRUE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:15-22:0,59.75,4.938988,4.223099700000001,4.3170357,0.0,0.0,0.0,3.6389072000000002,4.8285084000000005,0.0,4.086904,4.7907459999999995,0.0,4.4373746,4.300774,3.9803282999999996,0.0,0.0,0.0,3.0413634999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60452785,4.120960871,4.4373746,4.300774,3.0413634999999997,,4.101000163999999,4,62,11,34,1,0,2,1,1,0,0,0,1,1,0,59,3,0,11,34,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03902769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1032813,0.15509735,0.0,0.62356967,1.1120894,1.0987883999999999,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We suggest you to open less hour in a week. Less than 8 hours a day might be great. ,"The drinks are way above the average. The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. Has free WiFi is great for improving the rating of reviews, keep going! "
402,rROe5xDWR0OJ4at1SMg5Rg,The Bubble Tea Shop,1680 Robson Street,Vancouver,BC,V6G 1C7,49.2899861,-123.13371780000001,4.0,162,0,"Desserts, Bubble Tea, Coffee & Tea, Restaurants, Cafes, Food",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,None,TRUE,average,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-23:30,12:0-23:30,12:0-21:30,70.5,4.8808517,4.2851667,3.2875410000000005,0.0,0.0,0.0,3.913698,3.0336955000000003,4.0472527000000005,3.8085473,3.1221964,4.776544,3.2051997,3.9066940000000003,3.1203008,3.1005483,0.0,3.872603,3.7101424,0.0,3.6192114,3.761569,4.5683045,4.6212089999999995,0.0,3.8669722,0.0,3.7610817,3.3535947999999998,4.2277466,3.1867941319999997,3.2051997,3.9066940000000003,3.825999038,3.845249215,3.699613781,7,85,10,28,273,67,1,5,1,0,0,0,28,4,6,8,77,2,10,28,2,1,0,207,44,0,22,18,1,2,0,37,0,7,2,0.0,0.5073909000000001,0.0,0.0,0.0,0.0,0.7690927,1.1031733,0.88049,0.8157671999999999,1.2154055000000001,0.15186739,0.77000856,1.106593,0.16763770000000003,0.0,0,0.94151795,1.0723147,0.0,1.2414112,0.87117827,0.0,0.14159417,0.0,1.0934341,0.0,0.8086021,1.2031251,"You need to improve your atmosphere. And drink quality wasn't good. Many people compalned the price. Consider lower the price? We suggest you change your open hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types green tea, jasmine tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The food are very delicious. Services you provided are great, beyond the average. In the tea type aspect, we found that the following tea types black tea, matcha tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
403,gazKbUUN5uVkvYVl3OWTIw,Ninja Bubble Tea,2972 Glen Drive,Coquitlam,BC,V3B 0G5,49.2825699,-122.79695559999999,3.5,82,1,"Food, Coffee & Tea, Desserts, Bubble Tea, Cafes, Specialty Food, Tea Rooms, Juice Bars & Smoothies, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: True, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-0:0,8:0-0:0,8:0-23:0,107.0,4.865944,3.7359605000000005,0.0,0.0,0.0,0.0,3.4712684,0.0,0.0,3.5644403,3.6025357000000002,1.2146153,3.8382733,3.8265224,3.7239964,3.2497252999999997,0.0,3.681659,4.7429934000000005,0.0,3.7599857000000005,3.6382875,0.0,3.849762,0.0,0.0,0.0,4.043418,4.673061,3.924291083,3.5902468610000002,3.8382733,3.8265224,3.717534751,3.826862727,3.78728852,6,62,5,17,81,11,1,5,0,0,0,0,2,0,0,20,42,1,5,17,7,3,0,69,2,0,10,6,0,3,0,0,0,1,1,0.0,0.9506483,0.0,0.0,0.0,0.0,0.63722825,0.0,0.0,1.3171046,1.2945688999999998,0.0,0.74640906,1.1278615,1.1525961999999998,0.23874067,0,1.2216301,0.15676832,0.0,1.348379,1.2131983999999998,0.0,0.8887815999999998,0.0,0.0,0.0,0.0,0.0,"You need to improve your atmosphere. Some people complained about your desserts, we suggest pay more attention on your desserts. We found Food quality wasn't good. We suggest you adjust your close hour. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types green tea, black tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In the tea type aspect, we found that the following tea types  was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
404,ECF1rzYNudH6hCPs1KhHPA,Millions of Milk Tea,1990 N High St,Columbus,OH,43201,40.002919,-83.0084322,2.5,19,1,"Ice Cream & Frozen Yogurt, Waffles, Bubble Tea, Gelato, Food, Restaurants, Chinese, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,FALSE,FALSE,None,None,none,TRUE,TRUE,None,None,None,None,TRUE,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5066203999999996,0.0,0.0,3.2021224,2.4688334,3.2720363,1.1564159,1.8819901,3.2006838,0.0,0.0,3.1826017,3.7048072999999997,0.0,2.7981339,3.7381134,0.0,0.0,0.0,0.0,1.8434811999999998,0.0,0.0,,3.0108296169999997,1.1564159,1.8819901,3.353875562,2.98026052,2.47667434,0,23,1,5,13,5,0,0,0,0,0,0,5,0,0,17,6,1,1,5,1,0,0,7,5,0,1,3,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91986746,0.0,0.0,1.4063045,1.3728777,0.0,0.0,0.7198256,0.0,0.0,0,1.2428278,0.30072355,0.0,0.0,0.12168330000000001,0.0,0.0,0.0,0.0,0.80819213,0.0,0.0,"Some people complained about your desserts, we suggest pay more attention on your desserts. We found Food quality wasn't good. And drink quality wasn't good. The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? Herbal jelly was not good as expected. We suggest you change the herbal materials. In terms of tea type, we found that the following tea types green tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","In the tea type aspect, we found that the following tea types  was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
405,s8kLeptkc6FNZUBSR8h-9A,Bubble Bar,8150 SE Lamphier St,Portland,OR,97086,45.45303231,-122.58009380000001,3.5,14,1,"Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,None,TRUE,TRUE,None,FALSE,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4370837,3.8726623,0.0,3.3054295,4.0645614000000005,1.7290776999999997,1.7290776999999997,0.0,3.5847417999999998,3.6840072,0.0,4.877104,0.0,0.0,0.0,0.0,4.670361499999999,0.0,0.0,0.0,,4.09843086,3.3054295,4.0645614000000005,3.678883337,4.670361499999999,3.9635333189999997,0,5,2,4,19,1,0,0,0,0,0,0,0,0,0,2,3,0,2,4,1,1,0,13,5,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22666979,1.0933043,0.0,1.1995162,1.2656089,0.0,0.0,0,1.3173106,1.2817034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Many people compalned the price. Consider lower the price? In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? ","The drinks are way above the average. The food are very delicious. Services you provided are great, beyond the average. "
406,UKCwWu4CZkNnR9dGbfi7CQ,LimeRed Tea House,1092 Commonwealth Ave,Boston,MA,2215,42.35194804,-71.12408537,4.0,194,1,"Food, Bubble Tea, Coffee & Tea, Ice Cream & Frozen Yogurt",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,None,FALSE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,None,TRUE,None,FALSE,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,79.0,4.557432,4.3483043,3.86165,0.0,0.0,4.3821745000000005,4.108445,3.6943972,4.356783,3.9700997000000005,3.5121230000000003,4.019824,3.6254246,4.053214,4.522112,3.2902567000000005,0.0,4.1729400000000005,4.0159783,0.0,3.4537137,4.2358910000000005,2.5291959999999998,2.9409816,0.0,4.0542846,0.0,3.5462309999999997,0.0,4.320146896000001,3.5651518810000002,3.6254246,4.053214,4.048094002,3.915207992,3.921206562,27,95,16,32,220,195,8,14,5,0,0,1,34,7,15,11,84,25,16,32,5,3,0,88,120,0,12,14,1,2,0,127,0,51,0,0.41181812,0.518432,1.1276237,0.0,0.0,0.0,0.8196849,1.0465081,0.7150207,0.8944363000000001,1.1177309,1.1945333,0.9666985999999999,1.1723207,0.18127947,0.7938228,0,0.86496985,1.0169221,0.0,1.1291376,0.51314336,0.0,0.16411185,0.0,0.9217216,0.0,1.3255463,0.0,"You need to improve your ambiance. We suggest you adjust your close hour. In terms of tea ingredients. The taro you made was not better than other shops, try to improve the taste of taro. In terms of tea type, we found that the following tea types black tea, jasmine tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The food are very delicious. The price you set are reasonable, customers praise the price a lot. Services you provided are great, beyond the average. In terms of tea ingredients. Boba and bubble you made are popular. In the tea type aspect, we found that the following tea types green tea, matcha tea was/were more popular than other shops! Has free WiFi is great for improving the rating of reviews, keep going! "
407,Uj4xh6AcsqM0rRBtY0Ov-A,Yifang Fruit Tea Kerrisdale,2112 W41st Avenue,Vancouver,BC,V6M 1Z2,49.23441079999999,-123.1561078,4.0,16,1,"Food, Bubble Tea",None,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77.0,0.0,3.2947652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8553,3.5197775,0.0,2.2203565,3.080231,0.0,4.8048773,0.0,3.7181296,1.7520381999999999,0.0,0.0,4.43051,0.0,3.0529704,0.0,0.0,0.0,0.0,3.1002107000000003,3.2947652,3.964951667,2.2203565,3.080231,3.3904476999999997,3.656841743,3.2679323019999997,1,6,2,7,6,7,0,1,0,0,0,0,0,0,0,2,4,0,2,7,0,1,0,5,1,0,0,3,0,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042229652,1.1153353000000001,0.0,0.19646788,1.7504054,0.0,0.0,0,0.70166975,0.0,0.0,0.0,0.4749924,0.0,1.6720186000000001,0.0,0.0,0.0,0.0,1.6991845,"Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? In terms of tea type, we found that the following tea types black tea was/were not good as other tea shops, we suggest you improve that part. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","The drinks are way above the average. The food are very delicious. In the tea type aspect, we found that the following tea types green tea was/were more popular than other shops! "
408,BLr8uKNwAm5KUerHlXq-yA,Gong Cha,5712 Tyne Street,Vancouver,BC,V5R 5L6,49.2316352,-123.031503,2.5,33,1,"Restaurants, Cafes, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,None,None,None,None,None,None,FALSE,None,None,None,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-0:0,12:0-0:0,12:0-23:0,79.0,4.651118299999999,3.7358352999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368987,3.0298655,3.9951267,3.264545,2.8137639,4.929739,4.9305224,0.0,3.6710925000000003,0.0,0.0,3.6001136,4.1020274,3.8558772000000006,0.0,0.0,0.0,3.0287707000000004,0.0,0.0,4.1019485,3.0492438710000003,3.264545,2.8137639,3.657442712,3.8361758889999997,3.4538533119999997,5,35,5,9,26,9,2,3,0,0,0,0,0,0,0,2,33,2,5,9,1,1,0,21,0,0,5,6,1,0,0,0,2,0,0,0.27672124,0.105662115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289950000000001,1.2735281,0.68722713,1.2979268999999998,1.4671544,0.0,0.0,0,1.0863553,0.0,0.0,1.0550658000000002,0.74523014,0.0,0.0,0.0,0.0,0.21844053,0.0,0.0,"You need to improve your atmosphere. We found Food quality wasn't good. And drink quality wasn't good. Many people compalned the price. Consider lower the price? The service was one thing you need to take into account. In terms of tea ingredients. A lot of reviews with negative sentiment talked about boba and bubble, considering improve them? The taro you made was not better than other shops, try to improve the taste of taro. Herbal jelly was not good as expected. We suggest you change the herbal materials. We suggest you to open less hour in a week. Less than 8 hours a day might be great. ","Has free WiFi is great for improving the rating of reviews, keep going! "
