,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour
237,dxrjkwMP7OTAoGUtuUiKDg,The Tea Spot,5078 W Colonial Dr,Orlando,FL,32808,28.550886,-81.4495995,4.5,136,1,"Coffee & Tea, Bubble Tea, Food, Desserts",TRUE,"{garage: False, street: None, validated: False, lot: None, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,None,TRUE,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,56
238,ZFOShZy4P8HjlACwm20XUQ,Sweet Boba,9 Central Sq,East Boston,MA,2128,42.3745559,-71.0390129,5,15,1,"Food, Coffee & Tea, Bubble Tea",None,"{garage: None, street: True, validated: None, lot: False, valet: False}",None,free,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0,69
239,3Uxb9bSqaOGMgqyru22Chw,Taiwan Bistro,11136 SW Capitol Hwy,Portland,OR,97219,45.4448469,-122.7263708,4,36,1,"Restaurants, Bubble Tea, Food, Asian Fusion, Chinese, Taiwanese",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,no,TRUE,FALSE,None,TRUE,FALSE,TRUE,FALSE,None,average,beer_and_wine,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}",TRUE,None,None,TRUE,TRUE,None,None,FALSE,None,TRUE,None,None,None,None,None,None,None,12:45-21:0,None,12:45-21:0,12:45-21:0,12:15-21:30,16:0-21:0,12:45-21:0,47.25
240,B3pj7ErDF4ZcvG0EWKlJdw,Toast La Tea,"1037 NW 23rd Ave, Ste 100",Portland,OR,97210,45.5303703,-122.6988335,3.5,54,0,"Coffee & Tea, Bars, Asian Fusion, Bubble Tea, Food, Vietnamese, Nightlife, Cocktail Bars, Juice Bars & Smoothies, Restaurants, Desserts",None,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,FALSE,TRUE,None,TRUE,None,full_bar,FALSE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,TRUE,TRUE,None,None,None,None,None,no,FALSE,"{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}","{monday: False, tuesday: False, friday: False, wednesday: False, thursday: True, sunday: False, saturday: False}",None,None,None,0:0-0:0,11:0-21:0,None,11:0-15:0,11:0-21:0,11:0-21:0,11:0-21:0,44
241,s1eZvOMibXRmp0uK2LNB-A,UTea Town,"2901 Medical Arts St, Ste 300",Austin,TX,78705,30.288596,-97.7284733,3.5,101,0,"Tea Rooms, Food, Coffee & Tea, Juice Bars & Smoothies, Restaurants, Chinese, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,free,FALSE,TRUE,None,TRUE,FALSE,None,TRUE,TRUE,None,None,None,FALSE,None,TRUE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70
242,R6iCc71og9ltm63dGSRovQ,Tea & Tea,5013 SE 72nd Ave,Portland,OR,97206,45.48606969,-122.5893775,4,55,1,"Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,None,None,None,TRUE,None,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-17:0,11:0-22:0,11:0-22:0,11:0-21:0,58
243,NS9It1fuETA-gbDI6GafLQ,Sweet Waffles + Boba,18 Hudson St,Boston,MA,2111,42.3505718,-71.0599445,4,133,1,"Desserts, Coffee & Tea, Food, Bubble Tea",None,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,None,FALSE,TRUE,TRUE,average,None,None,None,None,None,None,None,None,FALSE,FALSE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,12:0-18:0,12:0-20:0,12:0-20:0,22
244,grt2fPVa9N0pnAzEWVOq3A,Yum - Mi Sandwiches,1227 N Mills Ave,Orlando,FL,32803,28.5621784,-81.3641432,4,156,0,"Coffee & Tea, Restaurants, Bubble Tea, Vietnamese, Sandwiches, Food",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,None,None,TRUE,average,beer_and_wine,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,None,casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-20:0,10:0-20:0,None,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,58
245,FhiyiRqaWpFdsGHjVcCM-A,Sharetea,1260 E Burnside St,Portland,OR,97214,45.5227913,-122.6527872,4,35,1,"Coffee & Tea, Juice Bars & Smoothies, Bubble Tea, Food",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,None,average,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-21:0,62
246,tIibsISfCYRZEZOGJRDQfw,BUBBLE N TEA,1924 SW Broadway,Portland,OR,97201,45.5102417,-122.684209,4.5,23,0,"Bubble Tea, Food, Juice Bars & Smoothies",None,"{garage: True, street: True, validated: False, lot: False, valet: False}",FALSE,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,None,None,40
247,9LLsKFbRXaabAwHaHIE4lg,Thana Thai Kitchen,882A Massachusetts Ave,Arlington,MA,2476,42.41708727,-71.16383088,4,146,0,"Restaurants, Food, Breakfast & Brunch, Noodles, Asian Fusion, Juice Bars & Smoothies, Bubble Tea, Thai, Tapas/Small Plates",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,none,FALSE,TRUE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:30-21:30,15:0-21:30,11:30-21:30,11:30-21:30,11:30-22:0,11:30-22:0,11:30-21:30,67.5
248,DvwYtGswrxwzAbOZTKQanw,Bubble Bubble Tea,11723 SW Beaverton-Hillsdale Hwy,Beaverton,OR,97005,45.4884628,-122.79722,3,187,1,"Bubble Tea, Food, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77
249,1oaLbht4VGk6YHfV6QdQUA,Fat Straw,4258 SE Hawthorne Blvd,Portland,OR,97215,45.5118555,-122.6183681,4,264,1,"Restaurants, Food, Bagels, Bubble Tea, Coffee & Tea, Sandwiches",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,FALSE,None,FALSE,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63
250,Z4EnqE2EyI_IP7zrnGluGQ,Elements Diner,910 Beatty Street,Vancouver,BC,V6B 1M7,49.2762565,-123.1155645,4,39,0,"Specialty Food, Asian Fusion, Bubble Tea, Restaurants, Health Markets, Tea Rooms, Food, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,TRUE,TRUE,None,None,FALSE,TRUE,None,TRUE,quiet,none,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,None,49
251,6uSPLo9R0vxtJxPIhsMSMg,101 By Teahaus,"6929 Airport Blvd, Ste 132",Austin,TX,78752,30.33712066,-97.7167155,4,256,1,"Bubble Tea, Restaurants, Coffee & Tea, Asian Fusion, Chinese, Food, Nightlife, Bars, Taiwanese, American (Traditional), Korean",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,full_bar,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,TRUE,None,None,FALSE,None,None,outdoor,FALSE,"{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}","{monday: False, tuesday: False, friday: False, wednesday: False, thursday: False, sunday: False, saturday: True}",FALSE,None,None,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-20:0,11:30-17:0,11:30-20:0,56.5
252,WwNticOnmmkHrMRyAGR4rw,Saigon Fusion,201 Massachusetts Ave,Boston,MA,2115,42.345139,-71.086986,4.5,19,1,"Vietnamese, Restaurants, Asian Fusion, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-19:0,68
253,PVDhGmSAojke457AjXVnpg,Stadium Superette,2010 W Burnside St,Portland,OR,97205,45.5229613,-122.6925852,4,5,1,"Bubble Tea, Delis, Food, Restaurants, Convenience Stores, Pizza",TRUE,Noparking,None,None,FALSE,TRUE,None,TRUE,FALSE,TRUE,None,None,None,beer_and_wine,TRUE,None,None,None,None,None,FALSE,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-3:0,8:0-3:0,8:0-0:0,123
254,ViUQnY2Vh8QmdW-h-7HVxg,Quickly Boba N Snow,3214 E Colonial Dr,Orlando,FL,32803,28.55200419,-81.34329027,4,481,1,"Bubble Tea, Poke, Restaurants, Cafes, Food, Desserts, Asian Fusion, Sushi Bars",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,average,none,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",casual,FALSE,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,12:0-15:0,11:0-22:0,11:0-22:0,11:0-22:0,69
255,ZRBE8IYvF3VwFSJVjdEgMg,Chatime NewWest,51 Sixth Street,New Westminster,BC,V3L 2Z1,49.2044552,-122.908843,3,14,1,"Bubble Tea, Food",None,"{garage: False, street: True, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0,86
256,zOY7hEhCkjHD9o6bDNwh4A,4.0 Ice Cream & Drinks,"6035 Peachtree Rd, Ste 201A",Doraville,GA,30360,33.9076991,-84.2880328,4.5,26,1,"Ice Cream & Frozen Yogurt, Food, Beverage Store, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,free,TRUE,None,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13:0-20:0,13:0-20:0,13:0-20:0,13:0-17:0,13:0-20:0,13:0-20:0,13:0-20:0,46
257,WEJOjfkJGiImJwRWbcQoHQ,Pearl’s Tea - Doraville,"5979 Buford Hwy, Ste A6",Doraville,GA,30340,33.9130482,-84.2610495,4.5,30,1,"Coffee & Tea, Desserts, Bubble Tea, Food",TRUE,Noparking,TRUE,free,None,None,None,TRUE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-19:0,12:0-22:0,12:0-22:0,57
258,zGg4yOxfGSzpEDQLe178Fg,Shinmio Tea,"900 Beacon St, Unit D",Boston,MA,2215,42.346819,-71.105697,3.5,32,1,"Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,63
259,x8mCi6gJ2xyGbAT7Ni9EaA,Yi Fang Taiwan Fruit Tea,5705 Buford Hwy NE,Doraville,GA,30340,33.906396,-84.269155,4.5,128,1,"Cafes, Food, Restaurants, Tea Rooms, Coffee & Tea, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,None,TRUE,FALSE,TRUE,average,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-18:0,12:0-21:0,12:0-20:0,55
260,vCEc52697fPzYGh_bzS29A,Gong Cha,"75 Middlesex Turnpike, Ste 2115",Burlington,MA,1803,42.483172,-71.213582,3.5,36,1,"Bubble Tea, Food, Desserts",TRUE,"{garage: True, street: None, validated: False, lot: None, valet: False}",TRUE,None,None,None,None,TRUE,None,None,FALSE,TRUE,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,77
261,KFv6EFUqrf-0ZQd5DVdApA,Gong Cha,290-1175 Johnson St,Coquitlam,BC,V3B 7K1,49.281977,-122.8003669,3,16,1,"Food, Bubble Tea, Cafes, Restaurants, Waffles, Desserts, Juice Bars & Smoothies",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,None,None,None,None,None,TRUE,FALSE,None,None,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",None,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,75
262,2bBWezhvje-IuZO2C4WxkA,EZ Freezy,15723 SE Happy Valley Town Center Dr,Happy Valley,OR,97086,45.428009,-122.5008151,4,17,1,"Ice Cream & Frozen Yogurt, Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,56
263,x1GbW-BicZ3l5LhyF2JLXA,Le Crave Express,861 Alafaya Trl,Orlando,FL,32828,28.5570038,-81.2052566,4,72,0,"French, Restaurants, Food, Bubble Tea, Creperies",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",FALSE,free,None,None,None,TRUE,TRUE,None,None,TRUE,None,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",FALSE,"{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,9:30-21:30,9:30-21:30,9:30-21:30,76
264,NGcJsJ1joSI7_EICY0eOlg,Spiritea,"4151 Hazelbridge Way, Unit 1968",Richmond,BC,V6X 4J7,49.1841117,-123.1335429,4,32,1,"Food, Bubble Tea, Desserts, Coffee & Tea",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,free,FALSE,TRUE,None,None,FALSE,TRUE,FALSE,None,quiet,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,79
265,TDOSBIEG9v-haNkKzZXwYQ,Jenjudan,8278 Granville Street,Vancouver,BC,V6P 4Z4,49.2112515,-123.1401105,4.5,9,1,"Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: True, lot: False, valet: False}",FALSE,None,FALSE,TRUE,None,None,None,FALSE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,67
266,U3LxFm7LMo68BELk6hRWAA,Pho King,"950 W Peachtree St NW, Ste 240",Atlanta,GA,30309,33.780269,-84.387511,3.5,243,1,"Bars, Vietnamese, Soup, Nightlife, Food, Bubble Tea, Restaurants",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,TRUE,FALSE,FALSE,TRUE,average,none,TRUE,TRUE,"{touristy: False, hipster: None, romantic: False, divey: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: None, breakfast: False}",casual,TRUE,FALSE,None,None,None,None,None,no,FALSE,"{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}","{monday: False, tuesday: False, friday: True, wednesday: True, thursday: False, sunday: False, saturday: False}",FALSE,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0,76
267,Y5m-kSHt2GRKnFNCBadmcw,Xian Noodles,"3401 Esperanza Crossing, Ste 106",Austin,TX,78758,30.40077113,-97.72735298,4,235,1,"Noodles, Food, Chinese, Restaurants, Bubble Tea, Japanese, Dim Sum, Sushi Bars",TRUE,"{garage: True, street: True, validated: False, lot: True, valet: False}",TRUE,free,TRUE,TRUE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,beer_and_wine,TRUE,TRUE,"{touristy: None, hipster: None, romantic: False, divey: False, intimate: False, trendy: None, upscale: False, classy: None, casual: True}",TRUE,"{dessert: None, latenight: None, lunch: True, dinner: True, brunch: None, breakfast: None}",casual,TRUE,TRUE,FALSE,None,FALSE,None,TRUE,None,None,None,None,None,None,None,0:0-0:0,17:0-21:30,17:0-21:30,17:0-21:30,11:0-21:30,11:0-20:0,11:0-20:0,42
268,9L9D0C-QPLz3tZAHiB7MlQ,Gong Cha,6505 Perimeter Mall,Dunwoody,GA,30346,33.923761,-84.340324,3.5,11,1,"Food, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,12:0-19:0,73
269,sabh580DiAgd6v4QkLxGvQ,Peanuts,"8260 Westminster Hwy, Unit 2130",Richmond,BC,V6X,49.1698185,-123.1330779,4.5,62,1,"Food, Coffee & Tea, Bubble Tea",TRUE,"{garage: True, street: True, validated: False, lot: False, valet: False}",None,no,FALSE,TRUE,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,84
270,PfWV3UEFNN9gEHKEjV4bDg,Sun Pearl Bakery,5082 W Colonial Dr,Orlando,FL,32808,28.550776,-81.449482,4.5,150,1,"Bakeries, Restaurants, Food, Taiwanese, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",FALSE,no,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,TRUE,quiet,none,FALSE,FALSE,"{romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,FALSE,FALSE,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,56
271,ydhK03A2rLaZLTg3M7e-BQ,Dive In Dessert Cafe,1706 Commercial Drive,Vancouver,BC,V5N 1B1,49.269468,-123.0693001,4.5,8,1,"Shaved Snow, Sandwiches, Waffles, Desserts, Juice Bars & Smoothies, Bubble Tea, Restaurants, Coffee & Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,TRUE,FALSE,None,None,none,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,13:0-20:30,13:0-20:30,13:0-20:30,13:0-20:30,13:0-20:30,13:0-20:30,45
272,r09L48Ene7IOOwWRJmbVCg,Bobablastic,13551 SE 146th Ave,Happy Valley,OR,97015,45.42445478,-122.5154506,4,12,1,"Poke, Food, Bubble Tea, Juice Bars & Smoothies",TRUE,Noparking,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,62
